input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,decimal,divide_by_4,divide_by_6,divide_by_9
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,670241,0,0,0
0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,291277,0,0,0
1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,990423,0,0,1
0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,456602,0,0,0
0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,312300,1,1,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,5507,0,0,0
0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,391979,0,0,0
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,349228,1,0,0
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1016221,0,0,0
1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,770667,0,0,0
1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,824361,0,0,0
1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,549341,0,0,0
1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,998418,0,1,0
0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,513944,1,0,0
1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,593744,1,0,0
0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,505998,0,1,1
0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,40124,1,0,0
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,47250,0,1,1
1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1007985,0,0,0
1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,722646,0,1,1
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,366703,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,573573,0,0,0
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,559997,0,0,0
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,181407,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,3014,0,0,0
0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,435914,0,0,0
1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,913862,0,0,0
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,776325,0,0,0
1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,778003,0,0,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,236770,0,0,0
1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,893937,0,0,0
1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,732522,0,1,0
0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,478098,0,1,1
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,72508,1,0,0
1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,744944,1,0,0
0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,440300,1,0,0
1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,936567,0,0,1
0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,220074,0,1,0
1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,952184,1,0,0
0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,496890,0,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,101892,1,1,0
1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,739230,0,1,0
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,892849,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,329740,1,0,0
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,904037,0,0,0
0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,222932,1,0,0
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,313681,0,0,0
1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,639478,0,0,0
1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,756367,0,0,0
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,993496,1,0,0
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,166788,1,1,1
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,222279,0,0,0
1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,738367,0,0,0
1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,807529,0,0,0
1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,562846,0,0,0
1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,612399,0,0,0
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,997837,0,0,0
1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,914043,0,0,0
1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,545498,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,275236,1,0,0
1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,996589,0,0,0
1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,662240,1,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,163918,0,0,0
0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,332841,0,0,0
0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,411722,0,0,0
0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,305760,1,1,0
0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,148392,1,1,1
1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,556160,1,0,0
0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,88842,0,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,6187,0,0,0
0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,421608,1,1,0
0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,463634,0,0,0
0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,62179,0,0,0
1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,928268,1,0,0
0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,154079,0,0,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,279046,0,0,0
1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,913655,0,0,0
1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,680782,0,0,0
1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,626901,0,0,0
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,254978,0,0,0
1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,973685,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,525799,0,0,0
0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,463457,0,0,0
1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,857218,0,0,0
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,85802,0,0,0
1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,978528,1,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,662689,0,0,0
1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,807493,0,0,0
1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,881919,0,0,1
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1040224,1,0,0
1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,837738,0,1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,196628,1,0,0
0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,481496,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,65828,1,0,0
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,260206,0,0,0
0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,63707,0,0,0
1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,709922,0,0,0
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,510106,0,0,0
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,425682,0,1,1
0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,155162,0,0,0
0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,502299,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2372,1,0,0
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,772935,0,0,0
0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,225358,0,0,0
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,19598,0,0,0
1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1024817,0,0,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,566390,0,0,0
1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,725682,0,1,0
1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,790236,1,1,1
0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,32357,0,0,0
1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,985678,0,0,0
0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,517342,0,0,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,97498,0,0,0
0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,188968,1,0,0
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,62978,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,524523,0,0,0
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,97935,0,0,0
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,428327,0,0,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,609344,1,0,0
1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,702783,0,0,1
0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,58446,0,1,1
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,535709,0,0,0
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,141798,0,1,0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,560657,0,0,0
1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,815866,0,0,0
1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,751698,0,1,1
1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,760740,1,1,0
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,455103,0,0,1
1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,834426,0,1,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,271270,0,0,0
1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,991779,0,0,0
1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,830815,0,0,0
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1031599,0,0,0
1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,994143,0,0,0
1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,922564,1,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,319532,1,0,0
0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,146044,1,0,0
0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,370062,0,1,1
0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,339970,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,413835,0,0,0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,808844,1,0,0
0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,445027,0,0,0
1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,918782,0,0,0
0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,479333,0,0,0
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,549724,1,0,0
0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,297946,0,0,0
1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,608146,0,0,0
0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,79811,0,0,0
1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,650672,1,0,0
1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,883033,0,0,0
1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,778671,0,0,1
1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,915675,0,0,0
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,201479,0,0,0
1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1036177,0,0,0
0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,467167,0,0,0
1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,691897,0,0,0
0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,142117,0,0,0
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,155601,0,0,1
1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,956358,0,1,1
1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,773784,1,1,1
1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,925569,0,0,1
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,37688,1,0,0
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1030791,0,0,0
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,406687,0,0,0
0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,428968,1,0,0
1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,705003,0,0,0
0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,510313,0,0,0
0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,31124,1,0,0
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,708307,0,0,0
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,915610,0,0,0
1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,940272,1,1,0
0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,441811,0,0,0
1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,779259,0,0,0
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,309856,1,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,25125,0,0,0
0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,239014,0,0,0
0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,157213,0,0,0
0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,325866,0,1,0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,238667,0,0,0
0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,433839,0,0,0
0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,240059,0,0,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,608592,1,1,0
1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,770989,0,0,0
0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,360293,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,583902,0,1,1
1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1044621,0,0,1
1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,921215,0,0,0
1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,759280,1,0,0
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,815184,1,1,1
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,405297,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,843956,1,0,0
1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,627395,0,0,0
0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,223584,1,1,0
0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,175101,0,0,0
0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,218541,0,0,0
1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,979833,0,0,0
1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,841375,0,0,0
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,100714,0,0,0
1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,824897,0,0,0
0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,314415,0,0,1
1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,978568,1,0,0
0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,419975,0,0,0
1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,693026,0,0,0
0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,219261,0,0,0
1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,748771,0,0,0
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1018242,0,1,1
1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,799326,0,1,1
0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,306146,0,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,147831,0,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,526710,0,1,0
1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,568612,1,0,0
0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,509640,1,1,0
1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,892177,0,0,0
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,199054,0,0,0
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,714838,0,0,0
0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,464127,0,0,0
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,373064,1,0,0
0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,42677,0,0,0
0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,116343,0,0,1
0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,76668,1,1,0
1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1033883,0,0,0
1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1003050,0,1,1
1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,859481,0,0,0
1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,694105,0,0,0
1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,923409,0,0,1
1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,741855,0,0,0
1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,871151,0,0,0
0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,216238,0,0,0
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,492550,0,0,0
1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,778826,0,0,0
1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,892080,1,1,1
1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,865463,0,0,0
1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,584562,0,1,0
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,7793,0,0,0
1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,914490,0,1,1
1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,679400,1,0,0
1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,748169,0,0,0
1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,768598,0,0,0
0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,372416,1,0,0
0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,229367,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,796920,1,1,0
1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,654743,0,0,0
1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,861535,0,0,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,116781,0,0,0
0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,364452,1,1,0
0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,319823,0,0,0
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,283738,0,0,0
1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,864340,1,0,0
0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,228793,0,0,0
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,401944,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,327794,0,0,0
1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,866638,0,0,0
1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1009175,0,0,0
1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,937739,0,0,0
0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,220036,1,0,0
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,132937,0,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,542723,0,0,0
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1015400,1,0,0
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,219208,1,0,0
1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,836611,0,0,0
0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,22401,0,0,1
0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,468665,0,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,135499,0,0,0
1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,619220,1,0,0
1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,932806,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,672160,1,0,0
0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,22652,1,0,0
0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,65363,0,0,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,346396,1,0,0
1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1004831,0,0,0
0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,459702,0,1,1
1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,952576,1,0,0
0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,215101,0,0,0
1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,652816,1,0,0
1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,921082,0,0,0
1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,851708,1,0,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,106466,0,0,0
0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,517008,1,1,0
0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,222246,0,1,1
1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,706542,0,1,0
1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,889135,0,0,0
1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,609785,0,0,0
1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,762475,0,0,0
